X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
 2.085	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.418	  0.000	 -0.000	 -0.000	 -0.004	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.008	  0.000	 22.736	 
 2.071	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.415	  0.000	 -0.000	 -0.000	 -0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.007	  0.000	 22.770	 
 2.057	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.412	  0.000	 -0.000	 -0.000	 -0.008	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.006	  0.000	 22.802	 
 2.044	  0.000	  1.233	 -0.000	  0.005	 -0.000	 -0.409	  0.000	 -0.000	 -0.000	 -0.010	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.006	  0.000	 22.836	 
 2.030	  0.000	  1.233	 -0.000	  0.005	 -0.000	 -0.406	  0.000	 -0.000	  0.000	 -0.011	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.005	  0.000	 22.869	 
 2.017	  0.000	  1.233	 -0.000	  0.005	 -0.000	 -0.402	  0.000	 -0.000	  0.000	 -0.012	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.004	  0.000	 22.902	 
 2.004	  0.000	  1.233	 -0.000	  0.004	 -0.000	 -0.399	  0.000	 -0.000	  0.000	 -0.013	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.003	  0.000	 22.936	 
 1.990	  0.000	  1.233	 -0.000	  0.004	 -0.000	 -0.396	  0.000	 -0.000	  0.000	 -0.014	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.003	  0.000	 22.969	 
 1.977	  0.000	  1.233	 -0.000	  0.003	 -0.000	 -0.393	  0.000	 -0.000	  0.000	 -0.014	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.002	  0.000	 23.002	 
 1.964	  0.000	  1.233	 -0.000	  0.003	 -0.000	 -0.390	  0.000	 -0.000	  0.000	 -0.015	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 23.036	 
 1.951	  0.000	  1.233	  0.000	  0.002	 -0.000	 -0.388	  0.000	 -0.000	  0.000	 -0.015	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 23.069	 
 1.939	  0.000	  1.233	  0.000	  0.002	 -0.000	 -0.385	  0.000	 -0.000	  0.000	 -0.015	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 23.103	 
 1.926	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.383	  0.000	 -0.000	 -0.000	 -0.014	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 23.136	 
 1.913	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.381	  0.000	 -0.000	  0.000	 -0.014	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 23.169	 
 1.900	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.379	  0.000	 -0.000	  0.000	 -0.013	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.203	 
 1.888	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.378	  0.000	 -0.000	  0.000	 -0.012	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.236	 
 1.875	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.377	  0.000	 -0.000	  0.000	 -0.011	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.269	 
 1.863	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.376	  0.000	 -0.000	  0.000	 -0.010	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.303	 
 1.850	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.375	  0.000	 -0.000	  0.000	 -0.009	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.336	 
 1.838	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.375	  0.000	 -0.000	  0.000	 -0.008	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.369	 
 1.825	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.375	  0.000	 -0.000	  0.000	 -0.007	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.402	 
 1.813	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.375	  0.000	 -0.000	  0.000	 -0.005	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.436	 
 1.800	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.375	  0.000	 -0.000	  0.000	 -0.004	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.469	 
 1.788	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.376	  0.000	 -0.000	  0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.503	 
 1.775	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.377	  0.000	 -0.000	 -0.000	 -0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.536	 
 1.763	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.378	  0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.569	 
 1.750	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.379	  0.000	 -0.000	  0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 23.603	 
 1.737	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.380	  0.000	 -0.000	 -0.000	  0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.636	 
 1.725	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.381	  0.000	 -0.000	 -0.000	  0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.669	 
 1.712	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.382	  0.000	 -0.000	 -0.000	  0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.703	 
 1.699	  0.000	  1.233	  0.000	 -0.002	 -0.000	 -0.383	  0.000	 -0.000	 -0.000	  0.004	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 23.736	 
 1.686	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.385	  0.000	 -0.000	 -0.000	  0.005	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 23.770	 
 1.673	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.386	  0.000	 -0.000	 -0.000	  0.005	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 23.803	 
 1.660	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.387	  0.000	 -0.000	  0.000	  0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 23.836	 
 1.648	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.388	  0.000	 -0.000	  0.000	  0.006	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 23.870	 
 1.635	  0.000	  1.233	  0.000	 -0.001	 -0.000	 -0.390	  0.000	 -0.000	  0.000	  0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 23.903	 
 1.622	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.391	  0.000	 -0.000	  0.000	  0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 23.936	 
 1.608	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.392	  0.000	 -0.000	  0.000	  0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 23.978	 
 1.595	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.392	  0.000	 -0.000	  0.000	  0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.011	 
 1.582	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.393	  0.000	 -0.000	 -0.000	  0.005	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.054	 
 1.569	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.394	  0.000	 -0.000	 -0.000	  0.005	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.085	 
 1.556	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.394	  0.000	 -0.000	  0.000	  0.005	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.119	 
 1.543	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.394	 -0.000	 -0.000	 -0.000	  0.004	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.152	 
 1.530	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.395	 -0.000	 -0.000	 -0.000	  0.004	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.186	 
 1.517	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.395	 -0.000	 -0.000	 -0.000	  0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.219	 
 1.503	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.395	 -0.000	 -0.000	 -0.000	  0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.002	  0.000	 24.652	 
 1.490	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.395	 -0.000	 -0.000	 -0.000	  0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.002	  0.000	 24.685	 
 1.477	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.394	 -0.000	 -0.000	 -0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.718	 
 1.464	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.394	 -0.000	 -0.000	 -0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.752	 
 1.451	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.394	 -0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.785	 
 1.438	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.393	 -0.000	 -0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.818	 
 1.425	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.393	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.852	 
 1.412	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.392	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.885	 
 1.399	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.392	 -0.000	 -0.000	  0.000	 -0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.918	 
 1.385	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.391	 -0.000	 -0.000	 -0.000	 -0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.952	 
 1.372	  0.000	  1.233	  0.000	  0.001	 -0.000	 -0.390	 -0.000	 -0.000	 -0.000	 -0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 24.985	 
 1.359	  0.000	  1.233	 -0.000	  0.001	 -0.000	 -0.390	 -0.000	 -0.000	 -0.000	 -0.003	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 25.019	 
 1.347	  0.000	  1.233	 -0.000	  0.001	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	 -0.003	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 25.052	 
 1.334	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 25.085	 
 1.321	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.118	 
 1.308	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.387	 -0.000	 -0.000	  0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.152	 
 1.295	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.386	 -0.000	 -0.000	  0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.185	 
 1.282	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.386	 -0.000	 -0.000	 -0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.219	 
 1.269	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.386	 -0.000	 -0.000	 -0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.252	 
 1.256	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.385	 -0.000	 -0.000	 -0.000	 -0.003	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.285	 
 1.243	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.385	 -0.000	 -0.000	  0.000	 -0.003	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.318	 
 1.231	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.385	 -0.000	 -0.000	  0.000	 -0.003	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.352	 
 1.218	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.385	 -0.000	 -0.000	  0.000	 -0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.385	 
 1.205	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.384	 -0.000	 -0.000	  0.000	 -0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.419	 
 1.192	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.384	 -0.000	 -0.000	 -0.000	 -0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.452	 
 1.179	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.384	 -0.000	 -0.000	 -0.000	 -0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.492	 
 1.167	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.385	 -0.000	  0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.525	 
 1.154	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.385	 -0.000	  0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.560	 
 1.141	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.385	 -0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.592	 
 1.128	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.385	 -0.000	  0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.635	 
 1.115	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.385	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.666	 
 1.102	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.386	 -0.000	  0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.709	 
 1.090	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.386	 -0.000	  0.000	 -0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.742	 
 1.077	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.386	 -0.000	  0.000	  0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 25.775	 
 1.064	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.387	 -0.000	 -0.000	  0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.808	 
 1.051	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	 -0.000	 -0.000	 -0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.905	 
 1.038	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.939	 
 1.025	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 25.972	 
 1.012	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 26.005	 
 0.999	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 26.039	 
 0.986	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.072	 
 0.973	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.389	  0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.105	 
 0.960	  0.000	  1.233	  0.000	 -0.000	 -0.000	 -0.390	  0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.139	 
 0.947	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	 -0.000	  0.000	  0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.172	 
 0.934	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	 -0.000	  0.000	  0.002	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.205	 
 0.921	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.239	 
 0.908	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	 -0.000	  0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.272	 
 0.895	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	 -0.000	 -0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.305	 
 0.882	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	 -0.000	 -0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.339	 
 0.869	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	 -0.000	 -0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.372	 
 0.856	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	  0.000	 -0.000	  0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.417	 
 0.843	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	  0.000	 -0.000	  0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.450	 
 0.830	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.391	 -0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.492	 
 0.817	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 26.525	 
 0.804	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.559	 
 0.791	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.591	 
 0.778	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.626	 
 0.765	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.658	 
 0.752	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.390	 -0.000	  0.000	  0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.692	 
 0.739	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	  0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.725	 
 0.726	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.758	 
 0.713	  0.000	  1.233	  0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.795	 
 0.700	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.825	 
 0.687	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.389	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.858	 
 0.674	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 26.891	 
 0.661	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	  0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 26.925	 
 0.648	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 26.958	 
 0.635	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 26.991	 
 0.622	  0.000	  1.233	 -0.000	  0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.025	 
 0.610	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.058	 
 0.597	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	 -0.000	 -0.000	 -0.000	 -0.001	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.091	 
 0.584	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.125	 
 0.571	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.158	 
 0.558	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	 -0.000	 -0.000	 -0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.191	 
 0.545	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	 -0.000	  0.000	 -0.001	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.225	 
 0.532	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.258	 
 0.519	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.291	 
 0.506	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	  0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.325	 
 0.493	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.358	 
 0.480	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.391	 
 0.468	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.387	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.425	 
 0.455	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.458	 
 0.442	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.491	 
 0.429	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.525	 
 0.416	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	  0.000	  0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.559	 
 0.403	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	  0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.591	 
 0.390	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	  0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.626	 
 0.377	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.388	  0.000	 -0.000	 -0.000	  0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 27.658	 
